,Label,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality,Qid
1733729,Sophie Mounicot,10.0,0,126,172,7.9370036,-4.0285273,1733729,1,5,0.0,Q3491010
1738104,Franck Riester,75.0,0,168,183,17.523306,19.355461,1738104,27,12,10705.525915056585,Q64463
1763838,Marc Toesca,10.0,235,94,0,-8.869306,-19.449242,1763838,1,1,0.0,Q3288430
1772506,Robert Party,17.5,193,77,88,17.452759,15.999978,1772506,4,5,809.4559079392134,Q538530
1777880,François Levantal,12.5,193,77,88,-23.434792,16.789156,1777880,2,5,952.2397088291816,Q658664
1783242,Kataja,15.0,0,126,172,14.427108,-9.979772,1783242,3,21,4101.0,Q1396765
1784121,Nuit et Brouillard (chanson),17.5,0,134,74,-18.384562,24.030912,1784121,4,4,0.8333333333333333,Q3346154
1796759,Éric Prat,15.0,0,157,116,22.313097,21.107542,1796759,3,23,4464.710722126268,Q3591317
1810113,Mercedes McNab,12.5,253,0,107,-8.779852,18.787008,1810113,2,7,1761.7953533394702,Q256112
1810873,Stéphane Freiss,22.5,152,129,0,-9.485682,12.238609,1810873,6,5,20697.500634548513,Q1799529
1818085,Kei Nishikori,45.0,114,121,10,-5.7600064,-22.859108,1818085,15,20,464.0395635051796,Q311222
1823811,Mauricio Pochettino,17.5,175,95,13,-5.089494,-9.967186,1823811,4,6,630.0728072651985,Q313000
1849168,Chloé Lambert,12.5,185,97,239,22.475962,0.12163988,1849168,2,18,1369.0,Q2964186
1858328,Bob Escoffier,10.0,0,134,74,-17.048298,-18.50797,1858328,1,1,0.0,Q2907649
1872404,Real Madrid Castilla,25.0,175,95,13,-20.637106,-7.496052,1872404,7,6,9931.965147648198,Q12217
1885962,Béatrice Chatelier,15.0,185,97,239,0.78615385,21.007874,1885962,3,5,6179.12788760733,Q2929425
1910968,École alsacienne,15.0,0,168,183,-23.387857,11.75869,1910968,3,12,2054.017855477856,Q3577716
1911230,Thierry Laurey,15.0,175,95,13,22.690207,10.758996,1911230,3,6,4101.0,Q3524369
1912870,Camille Donda,22.5,54,124,233,7.058458,-22.085918,1912870,6,3,8572.985442282066,Q2934912
1916110,Anguilla (île),10.0,54,124,233,-10.47743,-19.97753,1916110,1,3,0.0,Q2381105
1917126,Thomas Kretschmann,12.5,192,192,192,23.803782,10.504281,1917126,2,13,2514.1463476952963,Q57614
1937760,Liste de romans et recueils de nouvelles de la série James Bond,20.0,0,160,220,-4.3831058,-10.245344,1937760,5,17,0.0,Q2566859
1943840,Didier Lecat,10.0,235,94,0,17.118715,23.138605,1943840,1,1,0.0,Q3027078
1960076,Christopher Plummer,20.0,193,77,88,19.444841,-4.0930023,1960076,5,5,3639.6878996122823,Q190523
1966685,Tri Yann,12.5,152,129,0,-5.909535,19.940409,1966685,2,0,1176.6692563550714,Q10703
2016147,Francesca Solleville,20.0,0,134,74,-11.930455,20.476555,2016147,5,4,4873.679594907466,Q3080886
2022311,Portrait du docteur Gachet avec branche de digitale,30.0,0,134,135,-0.65072614,4.7415285,2022311,9,5,13.062774725274727,Q17023954
2023150,David Lisnard,10.0,0,168,183,7.482212,-14.452879,2023150,1,12,0.0,Q3018298
2030648,Helmut Kohl,15.0,0,134,74,4.982655,-7.150911,2030648,3,4,1291.9092933026025,Q2518
2030866,Gabriel Obertan,12.5,60,163,0,6.4356494,22.088017,2030866,2,2,880.9170967601113,Q298713
2031132,Stevan Jovetić,12.5,60,163,0,19.783838,-13.748552,2031132,2,2,1.0,Q294541
2083985,Comédie dramatique,20.0,54,124,233,9.536878,22.133318,2083985,5,5,15294.042981192983,Q859369
2227641,Marathon de Lausanne,10.0,114,121,10,-2.7873182,13.959019,2227641,1,20,0.0,Q476766
2277380,Sophie Edelstein,22.5,152,129,0,-16.58809,21.479815,2277380,6,5,0.0,Q3490925
2326709,Patrice Alègre,10.0,235,94,0,8.933265,-15.892361,2326709,1,1,0.0,Q2825730
2427171,GoldenEye,50.0,0,160,220,12.729873,-9.566515,2427171,17,17,836.8254283510058,Q19089
2487364,Pierre Vidal-Naquet,30.0,192,192,192,11.245423,20.083902,2487364,9,11,1371.5666666666668,Q205185
2493466,M (James Bond),52.5,0,160,220,0.25581342,5.359539,2493466,18,17,2133.0956322014777,Q246154
2499807,Claremont House,12.5,255,42,47,-10.457197,-9.626797,2499807,2,8,0.0,Q1095337
2615212,Gone Baby Gone (film),17.5,0,134,74,-7.33844,16.893988,2615212,4,4,0.0,Q247182
2669457,Éric Herson-Macarel,12.5,192,192,192,-17.009132,-13.823389,2669457,2,13,3638.857242356187,Q3591178
2676978,Sofiane Guitoune,15.0,235,44,170,-4.813863,-15.580249,2676978,3,9,0.5,Q3488842
2680000,Boutique hors taxes,15.0,175,95,13,12.095969,-5.616446,2680000,3,6,0.0,Q545609
2687624,Véronic DiCaire,15.0,152,129,0,23.780832,20.379745,2687624,3,13,2737.0,Q3564257
2708463,Marco Simoncelli,15.0,0,164,49,5.7973995,23.757095,2708463,3,10,0.0,Q193005
2716318,Jonathan Sexton,12.5,235,44,170,-9.424258,-20.848528,2716318,2,9,0.0,Q1400144
2748001,Loïck Peyron,12.5,0,134,74,-11.085908,-21.157667,2748001,2,1,1369.0,Q122971
2765782,Dietmar Hopp Stadion,12.5,60,163,0,5.9675226,-10.77484,2765782,2,2,0.0,Q470396
2773655,Gary Hart,10.0,54,124,233,0.15194061,18.928894,2773655,1,3,0.0,Q919448
2776111,Eric Winter,10.0,0,164,49,22.890291,-5.6103735,2776111,1,10,0.0,Q1371472
2781145,Frédéric Bélier-Garcia,10.0,193,77,88,-24.272165,-20.560257,2781145,1,5,0.0,Q3089682
2789316,Wilm Hosenfeld,15.0,192,192,192,-11.2826,13.204573,2789316,3,13,2247.2960368949884,Q57610
2792190,Jenifer (album),10.0,152,129,0,1.8932016,-10.298115,2792190,1,0,0.0,Q3176992
2802074,Jimmy Workman,10.0,253,0,107,-18.615133,0.27463618,2802074,1,7,0.0,Q1689476
2812371,Le code a changé,10.0,0,157,116,-11.399017,-10.042308,2812371,1,23,0.0,Q383024
2822957,Kevin Anderson (tennis),47.5,114,121,10,-1.5538479,-0.38584033,2822957,16,20,3784.505351495453,Q299956
2834763,Bouquet final (film),12.5,0,157,116,20.912714,-10.26651,2834763,2,23,5287.0683478675655,Q2922219
2835366,La Loi du milieu,10.0,235,44,170,-22.65952,22.9133,2835366,1,9,0.0,Q511591
2836362,Dangereuse Alliance,10.0,54,124,233,-21.864103,-12.490387,2836362,1,3,0.0,Q937005
2846805,Liste des diffuseurs de Formule 1,10.0,0,164,49,10.860748,24.779938,2846805,1,10,0.0,Q2524940
2868808,Geneviève Darrieussecq,62.5,0,168,183,-17.580729,24.94606,2868808,22,12,73.71166454059642,Q3100615
2888854,Alexandre Bonstein,12.5,192,192,192,-22.513426,23.242256,2888854,2,7,6825.000000000001,Q2833478
2917379,Michaela McManus,12.5,0,126,172,-20.743351,-10.502317,2917379,2,3,5517.797924479207,Q153262
2917823,Roch Voisine,15.0,152,129,0,15.263561,1.1887771,2917823,3,13,9267.220644252786,Q1600132
2930099,Gilles Verlant,62.5,235,94,0,-15.423746,2.5293665,2930099,22,1,3217.5752070851063,Q3106544
2939188,"Calamity Jane, lettres à sa fille",12.5,0,126,172,15.527899,16.90544,2939188,2,3,0.0,Q2933543
2944517,Keeley Hawes,12.5,54,124,233,8.058937,-21.156319,2944517,2,3,2736.0,Q237290
2954950,Christelle Reboul,15.0,152,129,0,-10.917695,23.932333,2954950,3,0,3619.571723302718,Q2964962
2955923,Jean-Paul Lilienfeld,15.0,185,97,239,22.287209,-19.10819,2955923,3,5,1369.0,Q3168582
2969075,Le Temps qui court,12.5,152,129,0,6.967468,-16.09883,2969075,2,0,2736.0,Q16035368
2984715,Under Pressure (chanson),20.0,153,96,160,10.696828,-22.492363,2984715,5,19,12249.0,Q836667
2990297,Barcelona (album),25.0,153,96,160,22.069395,-13.450483,2990297,7,19,0.0,Q279991
3001428,Joe Hart,10.0,175,95,13,-22.146315,-5.347797,3001428,1,6,0.0,Q187184
3004240,Adrian Mannarino,20.0,114,121,10,-10.383196,4.868132,3004240,5,20,5989.71953601939,Q373522
3008923,Sophie Cluzel,10.0,0,168,183,-10.930802,17.762732,3008923,1,12,0.0,Q3490886
3012556,Château Saint-Ange,10.0,193,77,88,18.966759,6.8777013,3012556,1,5,0.0,Q486382
3018708,Disco (film),15.0,185,97,239,-0.8638993,-21.130533,3018708,3,18,15620.843927275773,Q2558048
3029420,Discographie de Jenifer,12.5,152,129,0,11.855827,9.925138,3029420,2,0,1369.0,Q3029940
3030965,Martín Cáceres,12.5,60,163,0,17.07879,12.723176,3030965,2,6,161.10424836601305,Q194107
3045933,Palmarès et statistiques de Roger Federer,45.0,114,121,10,12.333486,5.6103487,3045933,15,20,686.5778419664792,Q83529
3048458,Amandine Bourgeois,10.0,153,96,160,-20.117018,-1.6233014,3048458,1,19,0.0,Q454260
3053344,Le Banana split,10.0,152,129,0,16.497555,-6.784284,3053344,1,0,0.0,Q2881868
3053716,Sébastien Ogier,22.5,192,192,192,-4.789938,-16.870674,3053716,6,25,8186.25,Q368793
3068732,Pierre Consigny,20.0,192,192,192,-23.505602,-19.229565,3068732,5,22,684.0,Q3384501
3075341,Mouvement démocrate (France),42.5,0,168,183,-16.070436,-20.28667,3075341,14,12,18947.909620617153,Q587370
3078702,HADOPI,10.0,0,168,183,-6.2558646,-11.980504,3078702,1,12,0.0,Q3124726
3082727,Thierry Consigny,17.5,192,192,192,-7.0144825,-7.204337,3082727,4,22,0.0,Q3524187
3083783,Pascale Consigny,17.5,192,192,192,-15.010997,-2.9175062,3083783,4,22,0.0,Q2366149
3083970,Rory Kinnear,10.0,0,160,220,9.275108,16.196507,3083970,1,17,0.0,Q1320782
3110267,David Ospina,22.5,60,163,0,0.14160722,-12.117773,3110267,6,2,2492.4999999999945,Q436987
3115193,Grigor Dimitrov,57.5,114,121,10,20.199486,15.602375,3115193,20,20,3825.806214748611,Q337681
3133489,Dominique Hulin,12.5,185,97,239,-2.6255653,-16.13534,3133489,2,5,0.0,Q3035225
3134724,Philippe Taccini,10.0,185,97,239,-10.775063,9.590161,3134724,1,5,0.0,Q3380750
3147426,Ultragauche,20.0,192,192,192,-14.87259,19.177334,3147426,5,11,0.0,Q3548069
3161835,Les Chroniques de Spiderwick (film),12.5,54,124,233,13.788033,-2.2228947,3161835,2,3,516.4513226446566,Q461768
3165285,Pauline Lefèvre,10.0,235,94,0,-12.302743,14.702731,3165285,1,1,0.0,Q3372735
3175196,Michael Irby,12.5,54,124,233,7.1751323,11.269633,3175196,2,3,7660.84721898636,Q522493
3188956,Marc-André Grondin,17.5,0,157,116,1.0566596,-5.669198,3188956,4,5,10303.485477618766,Q1529138
3206253,Claude Dauphin (acteur),15.0,0,126,172,-4.8679566,4.0255156,3206253,3,5,3415.1580950468224,Q1096611
3233258,Records en championnat du monde des rallyes,20.0,192,192,192,5.530909,-17.780836,3233258,5,25,457.3333333333553,Q2150696
3233288,Felipe Caicedo,20.0,60,163,0,-23.42817,21.715923,3233288,5,2,1444.7760347802555,Q351473
3239395,Alex Goude,32.5,152,129,0,12.800362,-5.4507,3239395,10,5,67081.6458792688,Q2832954
3248265,Canal Football Club,37.5,235,44,170,1.5799841,19.739754,3248265,12,2,197642.98446635198,Q2935920
3267523,William Hayes,10.0,0,157,116,-21.218868,-21.389301,3267523,1,23,0.0,Q863134
3296015,Autódromo Hermanos Rodríguez,30.0,0,164,49,-21.788792,-5.8639565,3296015,9,10,233.96879921051763,Q173099
3313746,Dietmar Hopp,12.5,60,163,0,3.3875773,-20.5627,3313746,2,2,0.0,Q62543
3340412,Daniel Ricciardo,47.5,0,164,49,-24.172777,-22.864996,3340412,16,10,537.7366311206684,Q82816
3347052,Tony Joe White,10.0,0,126,172,-13.04878,-10.679085,3347052,1,0,0.0,Q983338
3375272,Jérôme Anthony,10.0,193,77,88,-3.3638716,12.32964,3375272,1,5,0.0,Q3190801
3377998,King Power Stadium,25.0,175,95,13,8.2970705,-24.84627,3377998,7,6,1246.0710265590526,Q620031
3394123,Gaëtan Bloom,12.5,152,129,0,10.457393,7.0885596,3394123,2,5,559.4687531422823,Q3099901
3413472,Dan Simkovitch,17.5,235,94,0,-1.1836935,-15.072946,3413472,4,1,6825.0,Q3013205
3414049,Quatorzième amendement de la Constitution des États-Unis,10.0,193,77,88,-24.71217,19.157434,3414049,1,16,0.0,Q188116
3432742,Corps franc,10.0,192,192,192,-6.987563,0.08956581,3432742,1,24,0.0,Q156611
3441303,La fanciulla del West,10.0,193,77,88,-23.05389,-14.118542,3441303,1,5,0.0,Q460319
3449882,Roméo Sarfati,15.0,193,77,88,-24.936687,-7.5811133,3449882,3,5,6700.779504923391,Q3441342
3450109,Toni Servillo,10.0,193,77,88,11.255339,11.5310335,3450109,1,5,0.0,Q603089
3455846,Jacques Mézard,55.0,0,168,183,-10.868971,-16.023682,3455846,19,12,1654.6887622260103,Q3159636
3482774,Chris Gardner,10.0,54,124,233,8.92139,-20.280176,3482774,1,5,0.0,Q381471
3507686,Yannick Jadot,10.0,192,192,192,-8.348194,-13.2596655,3507686,1,1,0.0,Q441791
3520543,Terrorisme en France,22.5,192,192,192,-7.892704,-19.886765,3520543,6,24,8189.0,Q21024818
3532435,David Krumholtz,10.0,253,0,107,8.0218115,-4.577618,3532435,1,7,0.0,Q356086
3546804,Forcalquier,12.5,0,168,183,-18.001251,-17.537605,3546804,2,12,0.0,Q104431
3553222,Valtteri Bottas,42.5,0,164,49,-4.4114013,24.284616,3553222,14,10,483.9624405443259,Q138745
3557512,Borja Valero,12.5,60,163,0,5.676584,15.546894,3557512,2,2,270.1437612714084,Q283824
3573292,Accident aérien,20.0,0,148,245,15.233849,2.6637886,3573292,5,16,4835.632453097918,Q744913
3581812,Kristina Mladenovic,22.5,114,121,10,7.5941467,9.857676,3581812,6,20,4102.999999999998,Q242959
3582560,Toni Trucks,12.5,54,124,233,16.026909,1.8075646,3582560,2,3,684.0,Q444373
3586626,Les Langoliers,17.5,0,126,172,-3.541132,-23.998938,3586626,4,3,1494.0281752887645,Q1047909
3599070,Syndrome chinois,12.5,193,77,88,4.5061526,-14.618075,3599070,2,5,0.0,Q2447186
3608452,Monachisme chrétien,15.0,0,126,172,-20.464378,10.163709,3608452,3,21,2737.0,Q2349947
3614190,Emmanuelle Wargon,52.5,0,168,183,-24.170963,20.998072,3614190,18,12,196.39059587499986,Q33142338
3628862,Parti social-chrétien (Brésil),37.5,0,148,245,7.538222,13.17031,3628862,12,15,7.182800532800533,Q2626213
3657376,Serge Locat,17.5,153,96,160,2.9749928,10.89936,3657376,4,19,0.3333333333333333,Q3479421
3682182,Miranda Cosgrove,17.5,192,192,192,15.370907,-18.453234,3682182,4,7,0.0,Q5104
3711008,Édith Bongo,15.0,255,42,47,-6.5048733,-13.974598,3711008,3,8,0.0,Q273791
3769631,Cécilia Cara,12.5,152,129,0,21.712492,1.8569922,3769631,2,0,3973.4146875751953,Q900237
3796988,Vivolta,17.5,235,94,0,22.72806,17.56614,3796988,4,1,35.991269841269855,Q3561629
3798919,Claire Lamarche,10.0,152,129,0,14.992485,2.8196075,3798919,1,13,0.0,Q2975064
3802974,Samaha,10.0,152,129,0,-10.259421,9.087676,3802974,1,0,0.0,Q15843867
3809952,Ismaël Traoré,12.5,175,95,13,22.56861,18.010653,3809952,2,6,12249.0,Q39754
3825423,Austin Nichols (acteur),10.0,0,164,49,-14.4735565,-16.201595,3825423,1,10,0.0,Q441283
3827592,Philippe Vecchi,62.5,235,94,0,4.266829,-14.967861,3827592,22,1,2281.2576382483567,Q3380837
3835606,Arthur et la Vengeance de Maltazard (film),15.0,54,124,233,0.7935471,-8.196701,3835606,3,3,11646.194103768283,Q389466
3837728,Gudrun Ensslin,12.5,0,157,116,-6.729682,-22.031181,3837728,2,23,0.0,Q65123
3838193,Jaime Bergman,10.0,253,0,107,-20.91298,18.315298,3838193,1,7,0.0,Q261541
3845220,Adam Lambert,27.5,153,96,160,7.5114613,-14.889971,3845220,8,19,1.0,Q190231
3851994,Johann Zarco,15.0,0,164,49,-4.0482817,17.501295,3851994,3,10,720.5243297003428,Q221180
3861780,Jacky Ickx,10.0,0,164,49,21.63753,7.7030015,3861780,1,10,0.0,Q173123
3875072,Pour le meilleur et pour le pire,15.0,41,139,0,3.9410734,4.371586,3875072,3,14,2384.122636452717,Q3400461
3898045,Pascal Canfin,12.5,255,42,47,16.819176,21.821157,3898045,2,8,1369.0,Q929393
3902835,Tracy Bond,32.5,0,160,220,21.735327,-15.542132,3902835,10,17,1.564576883384933,Q2130544
3918904,Tempête de boulettes géantes,15.0,153,96,160,16.348837,-3.8697608,3918904,3,19,27185.496845396392,Q637169
3923431,Saisons 11 et 12 de Columbo,12.5,41,139,0,17.801615,-8.910819,3923431,2,14,1369.0000000000002,Q3464686
3944818,Noëlle Bréham,10.0,0,134,74,15.217656,-19.897152,3944818,1,1,0.0,Q3345933
3960326,The Full Monty,15.0,0,134,74,-18.847918,3.9032924,3960326,3,4,81.23986928104573,Q775970
3972448,Ali Bongo,22.5,255,42,47,17.482561,-10.904222,3972448,6,8,2989.0190964853437,Q57521
3990228,Charlie Winston,15.0,0,134,74,-8.239606,12.89248,3990228,3,24,11246.846610609575,Q1067045
3996576,"Jumeaux (film, 1988)",17.5,41,139,0,-14.230817,-9.941397,3996576,4,14,4103.000000000001,Q785157
4014221,Gaëtan Charbonnier,10.0,60,163,0,24.506151,14.681396,4014221,1,2,0.0,Q2624280
4024673,Michael Jones (chanteur),20.0,152,129,0,16.932768,20.28088,4024673,5,0,10730.240300695259,Q438832
4035994,Wojciech Szczęsny,17.5,60,163,0,21.527197,21.411167,4035994,4,6,0.0,Q188997
4049119,Attal,10.0,0,168,183,13.410493,-7.57356,4049119,1,12,0.0,Q2869881
4063547,Andy Delort,22.5,235,44,170,-8.311285,-15.761425,4063547,6,2,49192.5544813968,Q2070917
4073213,Omar Bongo,30.0,255,42,47,-7.8051753,-12.492506,4073213,9,8,7967.714671212181,Q172083
4088876,Amelle Chahbi,15.0,192,192,192,10.649378,-23.822279,4088876,3,1,2736.0,Q2842675
4108972,Ollivier Pourriol,20.0,235,94,0,-8.9191065,10.725189,4108972,5,1,47823.30921790375,Q3351512
4119320,Congrès national du Brésil,25.0,0,148,245,17.375753,-24.5839,4119320,7,15,1.2203425229741018,Q949699
4133138,Gerhard Schröder,15.0,0,134,74,24.45432,7.8988543,4133138,3,4,1344.4880336018084,Q2530
4134494,Fairuza Balk,12.5,54,124,233,-19.216051,9.402756,4134494,2,3,1369.0,Q233826
4136862,Carpentras,10.0,192,192,192,23.298761,-14.630976,4136862,1,11,0.0,Q202560
4165190,Paranormal Activity,12.5,193,77,88,19.000174,23.296553,4165190,2,0,1369.0,Q381028
4211817,Agnès Michaux,55.0,235,94,0,-19.994242,9.308239,4211817,19,1,4.224880511832845,Q2827001
4212429,Clément Grenier,20.0,60,163,0,-13.351097,-9.065478,4212429,5,2,1484.7563098998871,Q195130
4213685,Mercedes Grand Prix,60.000004,0,164,49,-0.48686403,17.597742,4213685,21,10,35183.68440350743,Q172721
4215000,Salt (film),10.0,193,77,88,19.007395,-20.524286,4215000,1,5,0.0,Q628139
4222862,Douglas Costa,20.0,60,163,0,16.38516,2.731303,4222862,5,6,7094.793539597661,Q391680
4223486,Compagnie des Alpes,10.0,0,168,183,14.280633,-24.20069,4223486,1,12,0.0,Q624378
4263419,Mathieu Schiffman,10.0,185,97,239,19.355335,1.6595165,4263419,1,5,0.0,Q3298864
4275012,Adélaïde Leroux,10.0,0,157,116,24.773535,-11.895187,4275012,1,23,0.0,Q2825465
4278547,Claudio Beauvue,15.0,60,163,0,23.972246,-17.797455,4278547,3,2,2831.0512820512818,Q2978523
4294508,Martine St-Clair,12.5,192,192,192,11.281104,-21.035725,4294508,2,13,1369.0,Q3295847
4299914,Sophie Ducasse,15.0,192,192,192,3.4669313,3.9767692,4299914,3,7,2737.0,Q3490922
4372884,Carole Dechantre,15.0,235,94,0,-10.415548,-6.540047,4372884,3,1,0.0,Q2939877
4383656,Rebond post-glaciaire,10.0,0,126,172,1.8159801,-21.664795,4383656,1,21,0.0,Q1161410
4485454,David Alaba,10.0,60,163,0,-24.274673,-16.29064,4485454,1,2,0.0,Q31981
4515073,Yaya DaCosta,12.5,0,134,74,8.825992,4.3019137,4515073,2,0,1369.0,Q260211
4522337,Man of Steel,30.0,54,124,233,-12.678983,20.840725,4522337,9,3,12691.228975315435,Q622769
4531243,Étienne Fernagut,10.0,193,77,88,2.7406995,24.119183,4531243,1,5,0.0,Q3592160
4534346,The Middle,15.0,0,134,135,5.80685,3.421551,4534346,3,5,2737.0,Q1138000
4543150,Les Schtroumpfs (film),20.0,153,96,160,-9.777299,9.413481,4543150,5,19,16537.076159643108,Q454398
4554533,Affaire Suzanne Viguier,10.0,192,192,192,21.139818,11.004649,4554533,1,24,0.0,Q2825885
4569533,Happy Feet 2,12.5,153,96,160,7.7562985,-10.751039,4569533,2,19,13600.0,Q816857
4604249,Sébastien Thiéry,10.0,193,77,88,22.936678,-0.13862179,4604249,1,5,0.0,Q3510330
4612760,The Tourist,10.0,0,134,74,-1.2018719,8.796439,4612760,1,4,0.0,Q629975
4613248,Inge Lynn Collins Bongo,12.5,255,42,47,10.99392,-0.4875371,4613248,2,8,0.0,Q3150922
4613621,Titus Welliver,17.5,0,134,74,-19.70867,16.029026,4613621,4,4,0.0,Q437693
4624014,Carlos Sainz Jr.,35.0,0,164,49,15.221781,11.98319,4624014,11,10,26.229570458720033,Q544856
4628080,Sophia Aram,10.0,193,77,88,17.49911,-14.081435,4628080,1,4,0.0,Q3490809
4635011,Pierre Deny,17.5,235,94,0,-4.491326,24.69169,4635011,4,1,1369.0,Q3384711
4639865,TGV 2N2,10.0,255,42,47,-21.341625,-6.8198986,4639865,1,8,0.0,Q727577
4655074,Hélène Zidi,20.0,185,97,239,19.827663,-16.204208,4655074,5,5,18982.44075267258,Q3144880
4657189,Esteban Solari,10.0,175,95,13,2.313303,-7.144436,4657189,1,6,0.0,Q455540
4663621,José Callejón,25.0,60,163,0,-24.66978,11.467834,4663621,7,2,4960.856238728552,Q54084
4685170,Diouc Koma,10.0,0,134,74,4.4414225,14.03746,4685170,1,0,0.0,Q3028817
4690171,Niels Schneider,20.0,193,77,88,-19.271019,14.6369915,4690171,5,5,4528.906536422943,Q964873
4729020,Voyelles (sonnet),10.0,192,192,192,-24.67663,-9.921414,4729020,1,11,0.0,Q3563448
4743931,Monstres Academy,10.0,192,192,192,-7.2710576,3.9034677,4743931,1,7,0.0,Q641362
4755616,Georges Cravenne,12.5,0,157,116,-2.4505725,-1.744272,4755616,2,23,1369.0,Q384352
4756170,Loi du 22 juin 1886 relative aux membres des familles ayant régné en France,10.0,255,42,47,-0.62973523,-3.686894,4756170,1,8,0.0,Q3258455
4788221,Ordre de préséance en France,75.0,0,168,183,20.817612,3.7693074,4788221,27,12,3271.4806595117166,Q2113696
4793385,Match Isner - Mahut lors du tournoi de Wimbledon 2010,12.5,114,121,10,8.9657,16.746698,4793385,2,20,0.0,Q30801
4832044,Discographie de Julien Clerc,15.0,0,126,172,12.202887,18.164759,4832044,3,0,3716.2735200214297,Q3029951
4857905,CFM International LEAP,10.0,193,77,88,-12.8471575,12.469791,4857905,1,16,0.0,Q262330
4859008,Sylvia Bongo Ondimba,20.0,255,42,47,18.633743,21.903763,4859008,5,8,168.30829181265,Q284589
4897606,Sinn Féin,15.0,0,160,220,-5.373822,-22.382599,4897606,3,16,4143.808098640961,Q76382
4906733,Patrick Zard,15.0,185,97,239,-6.050905,9.001887,4906733,3,5,2736.0,Q3369959
4914545,"Les Trois Mousquetaires (film, 2011)",22.5,54,124,233,-12.066833,-16.38482,4914545,6,3,13676.644347945683,Q309248
4930297,Elina Svitolina,12.5,114,121,10,-4.872753,21.62679,4930297,2,20,0.0,Q270249
4931345,Bouddha du Temple de la Source,12.5,193,77,88,4.308979,5.350178,4931345,2,16,0.0,Q924174
4934094,Hayley Kiyoko,10.0,54,124,233,21.052614,-2.8188057,4934094,1,3,0.0,Q239195
4934583,The Town,25.0,0,134,74,15.170723,0.36864725,4934583,7,4,3233.247438818472,Q725539
4936577,Aliocha Schneider,12.5,193,77,88,-6.2585263,-21.791533,4936577,2,5,0.0,Q2837069
4938589,Lucy Davis,15.0,54,124,233,-19.64249,24.293737,4938589,3,3,1369.0,Q436620
4978146,Élection présidentielle brésilienne de 2010,30.0,0,148,245,-12.4671545,7.8935847,4978146,9,15,4.291207722894356,Q985172
4978242,Dream Team (braqueurs),10.0,0,168,183,14.033996,16.959883,4978242,1,12,0.0,Q3039253
4995638,Historique du parcours européen de la Juventus Turin,22.5,60,163,0,-2.9810197,-18.047575,4995638,6,2,3227.5980013923026,Q2535765
5024716,Circuit des Amériques,27.5,0,164,49,11.051273,-4.290645,5024716,8,10,16372.723909513115,Q59626
5037063,Paweł Pawlikowski,12.5,0,134,74,8.240338,-2.8117347,5037063,2,4,0.0,Q1377022
5055483,Le Prénom,10.0,192,192,192,24.899937,8.1649065,5055483,1,22,0.0,Q3226052
5137236,Hoffenheim,12.5,60,163,0,12.711767,-23.041813,5137236,2,2,0.0,Q707011
5173364,Jean Ferrat,40.0,0,134,74,7.161692,-17.876293,5173364,13,4,37341.777420207516,Q54885
5179383,Comment savoir,10.0,41,139,0,10.581764,6.8250494,5179383,1,14,0.0,Q523197
5207057,Affaire Asia Bibi,12.5,193,77,88,23.12573,10.598264,5207057,2,16,0.0,Q82306
5212423,Olivier Merle (rugby à XV),10.0,235,44,170,-20.499935,14.202138,5212423,1,9,0.0,Q3351222
5212718,Kyle Walker,12.5,175,95,13,-23.142305,-23.963472,5212718,2,6,0.0,Q59108
5216476,Anne Fulda,12.5,235,94,0,-0.6505361,-19.769304,5216476,2,1,1119.9620773256015,Q2851102
5221771,Juan Cuadrado,17.5,60,163,0,11.461971,-20.709,5221771,4,6,0.0,Q509374
5242744,Milos Raonic,50.0,114,121,10,-16.043299,1.8180411,5242744,17,20,130.83092754749825,Q312343
5244997,Annegret Kramp-Karrenbauer,10.0,0,134,74,9.124603,-19.363853,5244997,1,4,0.0,Q71359
5283465,Rémy Cabella,20.0,235,44,170,-10.359494,24.61302,5283465,5,2,45321.61019512698,Q716134
5306897,Juno Temple,12.5,54,124,233,-5.210335,-6.628781,5306897,2,3,2225.7976782890446,Q234434
5334288,Cigarettes et bas nylon,12.5,0,157,116,15.133085,-21.929745,5334288,2,23,1369.0,Q2972362
5347082,Aleksandr Kokorin,15.0,60,163,0,-6.3467536,-20.974682,5347082,3,2,0.0,Q39233
5355045,FK Krasnodar,20.0,60,163,0,-24.844635,-15.915177,5355045,5,2,4777.037235994687,Q220854
5369475,Centrale nucléaire de Three Mile Island,12.5,193,77,88,-16.490297,-23.9867,5369475,2,5,0.0,Q862589
5370433,Pierre Coffin,20.0,192,192,192,6.6512113,-15.840849,5370433,5,7,0.25,Q3384479
5439450,Mr. White (James Bond),27.5,0,160,220,-5.042318,12.484172,5439450,8,17,0.0,Q2533047
5446514,Richard Coyle,15.0,54,124,233,-9.775333,8.002392,5446514,3,3,0.0,Q634365
5467606,Liens de parenté entre Louis-Philippe Ier et la reine Marie-Amélie,12.5,255,42,47,-5.126746,-1.406466,5467606,2,8,0.0,Q3238211
5487067,Saison 4 de Mentalist,17.5,0,164,49,-6.18888,20.795918,5487067,4,10,1369.0,Q3017266
5508808,Erik Lamela,17.5,175,95,13,-16.870422,1.2268462,5508808,4,6,1027.453983938767,Q337617
5529379,Les Langoliers (mini-série),20.0,0,126,172,-18.526644,13.173584,5529379,5,3,33542.29909591933,Q625770
