Id,Label,modularity_class,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
33206714,List_of_rugby_union_playing_countries,3,1,29,0.068285,0.072918,0
23728072,Pierroth_Jr.,46,9,25,0.092396,0.103834,31970.811844
7601566,Cecil_Kellaway,9,1,31,0.061358,0.064487,0
1439510,K._S._Sudarshan,5,11,29,0.07938,0.091044,0.770455
341254,Overtime,54,3,24,0.095331,0.107905,47053.068133
12472200,Olga_Govortsova,19,6,28,0.080069,0.089307,63971.362797
1377268,U-Tapao_International_Airport,54,2,23,0.114599,0.138816,0
6091746,Taranaki_Rugby_Football_Union,3,4,26,0.085902,0.095189,59880.811763
9927094,Musa_Aman,4,1,31,0.062681,0.065585,0
333518,Speaker_of_the_Australian_House_of_Representatives,72,16,25,0.091997,0.108997,228.753037
1071538,The_Return_of_the_Archons,24,1,28,0.073721,0.079558,0
20682654,Arena_Na?ional?,10,2,25,0.102343,0.119101,5529.912463
305684,Cryptopsy,54,1,25,0.088349,0.097548,0
38999288,Joni_Sledge,6,4,27,0.076783,0.089784,0
484942,Gelada,27,1,25,0.091448,0.101719,0
31322636,Daniel_(department_store),10,1,29,0.078759,0.086086,0
41504198,Capture_of_Banja_Kovilja?a,49,5,25,0.101523,0.114702,21956.708372
426458,New_York_State_Legislature,7,6,23,0.103544,0.11954,43620.432389
54486096,Nayana_James,26,2,26,0.089469,0.10212,0
1087368,York_railway_station,30,4,25,0.102982,0.117889,44433.370221
28294322,ACT!_for_America,7,1,24,0.093945,0.105515,0
340954,Sebasti?o_Salgado,45,2,25,0.087309,0.095945,11097
4298028,Lisa_Salters,58,3,29,0.063658,0.067181,2.5
355718,David_Stockman,54,1,24,0.100487,0.115861,0
36612682,Safaa_Rashed,26,2,27,0.089424,0.10189,20665.450522
55053972,2017_All-Australian_team,38,9,28,0.08161,0.09067,5804.32311
7159654,Gilles_Bernier_(Quebec_politician),45,2,26,0.087575,0.097768,0
39026692,Andrew_Kaczynski,8,1,27,0.07578,0.081147,0
44459730,Kevin_Lasagna,52,5,28,0.080952,0.091499,27673.455872
5964302,Flashpoint_(1984_film),54,1,23,0.114597,0.138756,0
16943988,Fancy_Free_(ballet),24,16,27,0.080364,0.08955,46452.848196
13043206,1987_MTV_Video_Music_Awards,71,36,29,0.070988,0.080199,5.635542
49658676,Pencak_silat_at_the_2017_Southeast_Asian_Games,26,2,26,0.088657,0.09951,0
29063360,Sage_Karam,35,9,31,0.068124,0.076388,113.374542
43495438,List_of_Formula_One_race_records,44,5,28,0.084723,0.097127,25.986931
10878224,First_Take_(talk_show),13,6,24,0.107933,0.126776,82772.424385
14125984,Joe_Vitale_(musician),62,4,28,0.07096,0.079587,0
3475312,Public_figure,70,2,28,0.07696,0.084556,11097
233824,Vincent_Massey,68,1,25,0.092892,0.103262,0
54070490,Marl?ne_Schiappa,74,2,25,0.089817,0.09867,0
38966028,Alberto_Cerri,52,6,27,0.084833,0.09556,14290.240766
26608934,Eyewall_replacement_cycle,48,1,29,0.069846,0.075103,0
7294454,Jack_Lengyel,46,4,29,0.060359,0.063502,11092
14270662,2008_Italian_Grand_Prix,22,2,27,0.092063,0.105696,20817.738935
46297820,Isaac_Heeney,36,5,30,0.07095,0.07629,54916.252834
2477976,Henry_Ford_Hospital,29,4,28,0.082431,0.092546,29701.280885
11777436,Soledad_Brothers,58,1,30,0.063836,0.069275,0
2651130,Evita_(1996_film),40,21,28,0.081614,0.097407,1037894.729891
32662154,Ancestry_of_George_Washington,49,3,22,0.115436,0.133619,210956.768193
962112,Kevin_Brady,7,5,24,0.098172,0.11107,1871.998252
35299238,Jared_Abbrederis,38,1,25,0.083466,0.090297,0
20777702,Crime_and_Punishment_(1935_American_film),65,3,34,0.051342,0.054889,11097
52180136,Amir_Mehdizadeh,44,2,28,0.086909,0.098439,11097
126736,"Lawrence,_Nassau_County,_New_York",39,1,27,0.078734,0.087025,0
170570,Macalester_College,68,3,25,0.093687,0.105113,276849
7258846,Vicious_Cycle_(album),65,17,33,0.054109,0.059082,0.27619
9547298,Euprymna_scolopes,59,1,34,0.05501,0.05816,0
54100580,Declan_Rice,10,1,27,0.092829,0.105937,0
3820820,Xian_H-6,70,1,31,0.058288,0.062046,0
327556,Bharatiya_Jana_Sangh,5,31,29,0.079888,0.092722,23832.545553
3724490,Agoston_Haraszthy,29,1,24,0.099461,0.111069,0
9534924,Sarah_Hanson-Young,72,19,25,0.092793,0.109755,537.889889
43170634,Nipster,11,2,26,0.088814,0.096384,0
56336850,McLaren_MCL33,44,12,29,0.080961,0.093008,22664.585896
18759088,Meet_Me_in_Las_Vegas,55,1,25,0.080285,0.088363,0
349032,Trnava,10,10,24,0.117623,0.142697,1288261.463492
38373890,Mo_Cowan,54,3,23,0.109911,0.130124,0
58070314,Bob_Nadin,26,1,26,0.091094,0.101689,0
29124,Soviet_submarine_K-219,47,4,33,0.051431,0.054059,55472
4463232,Heavy_cavalry,1,1,33,0.054074,0.0567,0
50203468,Eric_Oelschl?gel,26,4,26,0.097691,0.114646,12448.62227
2168344,Sham_marriage,74,1,25,0.086105,0.094443,0
26552350,Kenichi_Tago,21,7,26,0.09352,0.10839,0.424788
2459688,Operation_Smile,54,1,23,0.10692,0.125831,0
6896458,Guayana_Esequiba,47,4,28,0.06914,0.074815,0
12470766,Jorge_Villafa?a,10,2,26,0.088881,0.099521,0
4022528,Andretti_Autosport,35,23,31,0.068148,0.07745,12042.282146
5017906,Bradman_(disambiguation),61,1,25,0.095413,0.108841,0
23923576,Survivor_Series_(2009),46,4,27,0.066214,0.070667,23.207036
240838,Nicholas_Ferrar,74,1,25,0.093469,0.104839,0
893944,Molly_Millions,11,2,31,0.060872,0.063717,0
2236244,London_Suite_(play),55,34,24,0.092071,0.107024,4856.514969
3264388,Stadio_Artemio_Franchi,52,6,27,0.087008,0.09812,104806.475559
360120,Michael_Tilson_Thomas,24,4,28,0.073972,0.080595,44379
1615964,David_Katz_(author),8,2,23,0.089619,0.099085,11097
4538516,CMLL_World_Heavyweight_Championship,46,3,26,0.085305,0.094304,129.688477
27346136,2010?11_Tottenham_Hotspur_F.C._season,10,5,25,0.100517,0.118051,73972.927569
4686746,Rags_Ragland,47,1,34,0.05253,0.055259,0
36695814,Davit_Modzmanashvili,19,2,29,0.071595,0.078268,6156.794551
1965348,Kevin_Campbell_(footballer),52,1,29,0.071704,0.076474,0
2911472,Don_Covay,6,5,27,0.075843,0.08899,37.899482
34486672,2011?12_Strait_of_Hormuz_dispute,27,4,24,0.100669,0.114909,12839.820588
2621872,Gimme_Three_Steps,65,19,33,0.05411,0.059172,0.801465
1687904,Tarcisio_Bertone,43,16,23,0.100632,0.117227,53664.213321
95096,"Gogebic_County,_Michigan",29,10,25,0.099147,0.110819,1138.392122
956432,David_Hood,6,9,27,0.075742,0.087483,41.444525
692732,St?phane_Dion,45,6,24,0.106079,0.121907,664024.127819
2182788,Shopgirl,7,1,24,0.094998,0.107224,0
42628682,2016_Copa_Libertadores,10,5,29,0.081891,0.090843,22778.01545
2990156,Bad_Girl_(Madonna_song),40,33,28,0.079519,0.094904,17836.393803
4169830,Nazi_ghettos,11,7,25,0.098706,0.111208,2454.518798
3327198,Sami_Zayn,46,14,24,0.086519,0.096047,56293.172277
2821886,Moro_National_Liberation_Front,30,5,26,0.083377,0.090866,73130.381
47643812,York_Community_Stadium,30,6,25,0.105943,0.123123,2111.790911
1322992,1996_in_video_gaming,39,1,32,0.056916,0.06075,0
22714926,Athol_Trollip,8,2,22,0.097641,0.110031,22192
28303052,Richard_A._Stratton,54,5,23,0.114893,0.139714,588.592111
9680466,South_Park_(season_10),22,32,23,0.104816,0.12435,5736.107245
43234412,Becca_(Ghanaian_singer),68,1,26,0.088389,0.097224,0
8517544,Keith_Hill_(footballer),32,4,34,0.053217,0.05643,68002.866667
27763568,Ji_Dong-won,52,7,26,0.095137,0.109558,187535.819551
32627124,Dylan_Bundy,62,1,29,0.065162,0.071258,0
1956740,Rodney_Rogers,58,2,34,0.052134,0.055105,22192
27454700,President_of_Azad_Kashmir,70,2,30,0.069931,0.076022,0
21570684,Grammy_Museum,6,2,29,0.065794,0.071969,11097
54113774,2017?18_San_Antonio_Spurs_season,26,5,23,0.111464,0.1306,0
180386,Curia,43,1,25,0.082597,0.09116,0
38606210,Gina_McCarthy,2,3,26,0.084173,0.091445,0
3450734,Kevin_Owens,46,14,24,0.09167,0.102767,650016.309679
29643322,The_Overtones,62,1,30,0.071309,0.079437,0
42880742,CiCi_Bellis,69,12,25,0.111698,0.134513,557109.524569
2158718,Laurie_Dann,8,2,22,0.100111,0.114192,0
16936274,Ryan_Harrison,69,16,23,0.11006,0.131126,142330.250353
276172,Brendan_Smyth,43,11,24,0.093629,0.107362,33273.983011
3271246,Austinn_Jones,38,8,27,0.088138,0.099126,3923.065154
505486,Consett,17,1,26,0.08476,0.093856,0
4960940,Rembert_Weakland,43,2,25,0.09402,0.106825,2914.585597
135744,"Balch_Springs,_Texas",7,3,22,0.111328,0.129398,0
54414454,Noor-ul-Haq_Qadri,70,11,27,0.081567,0.089887,24037.654345
429438,First_Jewish?Roman_War,11,12,26,0.087036,0.095767,72056.057143
16234440,Media_planning,24,2,28,0.075043,0.081414,99801
322642,Bill_Hayden,72,24,25,0.094684,0.113178,284445.56497
28284492,Juan_Sebasti?n_Cabal,19,3,26,0.084869,0.094054,10170.360979
29548146,Omar_El_Kaddouri,10,6,27,0.0952,0.109689,5516.383528
43888632,Vadhu_Doctoranu,46,2,29,0.065534,0.069634,0
42027098,Tosin_Ogunode,26,2,27,0.083648,0.093564,0
409010,Ron_Kind,7,7,23,0.104401,0.120993,7667.548677
2226738,Semi-formal_wear,16,5,26,0.094466,0.107281,27724.25
30391312,Ron_Barber,54,10,23,0.109482,0.131584,3.768294
28033536,List_of_Crystal_Palace_F.C._managers,52,2,30,0.062641,0.066707,0
50375154,Antonio_Morrison_(American_football),8,1,26,0.07454,0.079661,0
738198,1600_Pennsylvania_Avenue_(musical),24,15,28,0.07785,0.085781,76966.11691
35914268,John_Kingsman_Beling,54,6,23,0.118322,0.147157,2573.922669
638252,Social_Gospel,11,1,28,0.070531,0.075055,0
54984376,Badminton_at_the_2017_Southeast_Asian_Games_?_Individual_Event,26,2,27,0.089077,0.10103,0
56602884,Principal_Secretary_to_the_Prime_Minister_of_Pakistan,70,3,26,0.088022,0.097962,455174.724004
408244,Telugu_Desam_Party,28,23,27,0.079144,0.088558,180521.152468
424948,Brutalist_architecture,72,2,29,0.07118,0.076867,11097
171952,Gabriela_Mistral,45,1,25,0.087307,0.095885,0
217320,Carl_Schurz,54,1,24,0.103624,0.120431,0
2009312,Coca-Cola_headquarters,30,2,25,0.095954,0.107041,0
115120,"Mayfield,_Kentucky",74,1,23,0.105389,0.120663,0
80126,Juno_Award,71,3,30,0.067221,0.073112,22193
2407332,Sergio_Franchi,55,1,25,0.089243,0.100851,0
1170226,Department_of_Immigration_and_Border_Protection,72,3,24,0.105801,0.125538,8433.428593
1716604,Eddie_Floyd,6,10,27,0.079435,0.093037,12563.564636
1903882,Ajinomoto_Stadium,52,4,26,0.0875,0.098603,122683.857413
5766592,Edwin_Sweetland,51,1,26,0.083604,0.090861,0
5454738,Vania_King,69,13,25,0.103329,0.122648,5458.16888
8627512,Death_and_state_funeral_of_Gerald_Ford,54,16,22,0.11892,0.147302,33894.939498
2295758,The_Arena_(2001_film),39,1,28,0.073559,0.080518,0
40535090,Hurricane_Manuel,48,5,27,0.080419,0.088471,7.518745
6241262,Lindsay_Kemp,55,3,26,0.076053,0.083112,22193
17817946,Christopher_Rungkat,69,3,24,0.097658,0.111114,44379
3010,Alan_Jay_Lerner,53,4,28,0.079545,0.086157,72336.688807
1748898,Guy_McKenna,38,4,28,0.079729,0.087572,743.054171
39435918,Marco_Cecchinato,69,13,24,0.106254,0.125669,14494.398433
35836560,Lego_tire,44,2,31,0.064609,0.069263,11097
50284640,17th_Congress_of_the_Philippines,45,5,25,0.085557,0.093627,135.782835
895712,European_Le_Mans_Series,35,1,35,0.053694,0.057068,0
10809258,Nartanasala,28,5,28,0.073357,0.080307,5903.847619
34108516,2012_Texas_A&M_Aggies_football_team,13,7,25,0.100354,0.114891,26098.803599
2998032,Leo_K._Thorsness,54,7,23,0.115195,0.140955,1456.442824
26694798,Second_War_of_Scottish_Independence,1,6,30,0.064494,0.06916,739078.866667
361590,Crossbencher,72,21,25,0.098903,0.119152,118701.899671
43900366,Diving_at_the_2014_Asian_Games,26,6,26,0.091357,0.104953,16701.75641
5718572,Fredi_Gonz?lez,18,4,32,0.0597,0.064648,31009.458801
5407094,Stade_Jos_Nosbaum,10,4,25,0.10545,0.122671,474.563492
540840,Battle_of_Richmond,74,4,23,0.108836,0.126071,544.642138
1971716,John_Hunter_(scientist),48,1,28,0.074162,0.080917,0
4825222,Tee_Martin,13,2,25,0.091995,0.102578,11097
43621640,Battle_of_Ilovaisk,10,8,25,0.101782,0.117105,1107.070768
28363340,Michael_H._Simon,54,2,24,0.09719,0.112386,1851.341241
58084968,Catch_and_kill,65,2,29,0.068713,0.075101,0
43291270,Lewis_Tierney,30,14,27,0.087015,0.096766,3914.743805
1003514,Eboracum,30,2,25,0.102837,0.117608,0
539672,History_of_the_United_States_(1789?1849),74,12,23,0.107094,0.124801,66671.929665
5202686,Bukit_Kepong_incident,30,3,28,0.073796,0.079392,55465.5
59052,Statistical_ensemble_(mathematical_physics),7,2,28,0.073469,0.078505,33285
21017410,ATP_Masters_Series,19,3,25,0.093146,0.104322,23071.859501
50389534,Canvas_Stadium,8,5,22,0.100908,0.114031,16640.583333
640276,Gerry_Goffin,6,14,26,0.077456,0.091045,15047.973425
24169174,Steve_Belichick,58,1,31,0.058019,0.060814,0
55470022,Karlo_Letica,10,2,27,0.091706,0.102965,0
28057568,Battle_of_the_Bowling_Alley,1,6,28,0.073907,0.079656,832377.5
834196,Roda_JC_Kerkrade,52,3,28,0.06707,0.071103,33287
18564872,George_Cash,72,1,27,0.08294,0.092234,0
503926,Vanessa_Kerry,54,9,23,0.108437,0.128317,2418.833909
1029998,Jean_MacArthur,54,2,23,0.106478,0.123856,0
40370306,Party_whip_(Australia),72,20,25,0.092671,0.109675,503.541266
34343262,Beauden_Barrett,3,17,26,0.08539,0.095263,34980.775934
1339894,Angelique_Pettyjohn,55,1,24,0.087281,0.098337,0
2723776,Alan_Ramsey,72,3,25,0.091555,0.105645,290.51692
921088,1988_Summer_Olympics_medal_table,26,4,26,0.096858,0.110917,784.541875
52437236,Amato_Ciciretti,52,1,28,0.078155,0.086667,0
52195552,2017_Cincinnati_Bengals_season,8,8,21,0.109859,0.128999,475280.356637
350364,Paul_Tracy,35,16,30,0.072901,0.082651,17702.600151
26337446,Chinese_Taipei_at_the_Asian_Games,26,6,26,0.090426,0.10268,78094.369336
3619430,Individual_voluntary_arrangement,60,2,29,0.069064,0.07438,11097
399102,Marion_Williams,6,3,28,0.072988,0.082585,66560
399452,Limb-girdle_muscular_dystrophy,64,2,30,0.071294,0.077817,0
12168922,2003?04_Chelsea_F.C._season,17,3,26,0.090034,0.10218,902.318551
43706704,Bull_Dempsey,46,1,28,0.064266,0.068271,0
42564284,Nikoloz_Basilashvili,69,2,25,0.099239,0.114003,0
2617810,Paul_Roos_(Australian_rules_footballer),38,4,29,0.078377,0.086502,5208.582615
109450,"Miami_Lakes,_Florida",7,5,23,0.104358,0.121572,6407.734284
744426,Torrijos?Carter_Treaties,54,1,24,0.102972,0.118977,0
2615904,Timeline_of_Hurricane_Katrina,7,6,23,0.10613,0.124314,44453.819688
738094,University_College_Cork,11,2,25,0.097709,0.10946,76080.445789
1080112,Saint_Kitts_and_Nevis_national_football_team,10,3,28,0.087077,0.098111,163.056092
21564794,Sports_in_St._Louis,18,3,27,0.092029,0.103574,585351.87942
714258,Catawba_people,74,3,23,0.104741,0.119028,1927.286034
23409156,WNBA_records,26,2,25,0.093055,0.104569,2853.050515
5679416,Latin_American_culture,45,5,24,0.095658,0.107559,44381
1537662,Bruce_Rioch,17,4,33,0.053973,0.056821,66557
7487544,Jose_Diaz-Balart,54,3,23,0.10217,0.116933,22192
3790938,Western_Theater_of_the_American_Civil_War,74,4,23,0.104641,0.11946,845.651562
25665806,Noshad_Alamian,26,2,25,0.096836,0.111395,0
35067304,Statesman,70,1,29,0.071461,0.07706,0
2104296,Requiem_for_a_Heavyweight,24,1,25,0.096744,0.111251,0
38494118,Tyler_Shaw,45,1,26,0.08527,0.092716,0
53151856,Northern_Rakhine_State_clashes,45,7,24,0.105434,0.121569,168490.101067
34145534,2017_in_spaceflight,49,2,26,0.080155,0.086284,22192
1786714,The_Rainbow_Children,31,19,28,0.070506,0.080504,0.055556
16204432,Ronald_J._Zlatoper,54,3,23,0.115426,0.140216,501.994879
43452986,Hurricane_Iselle,48,15,27,0.080915,0.090644,180201.386621
18261212,Biogenesis_(The_X-Files),65,3,32,0.057189,0.062105,166245
23742684,Seanad_?ireann,43,4,26,0.079325,0.08718,11099.528571
5289796,Haka_(sports),3,1,32,0.056619,0.059232,0
40278910,Matt_Grimes,52,4,32,0.060732,0.065048,44376
12569126,Eagles_discography,62,18,30,0.073474,0.083887,171093.903521
7499930,The_Secret_of_Santa_Vittoria,55,7,24,0.097987,0.114804,79467.797656
48298468,42nd_Canadian_Parliament,45,4,25,0.095796,0.109917,124.064612
951256,Day_school,68,1,26,0.085631,0.093585,0
28980938,Zach_Veach,35,8,29,0.078479,0.089829,461839.61137
3705406,Domonique_Foxworth,13,2,25,0.101991,0.118185,65606.159663
380206,1987_Rugby_World_Cup,3,3,29,0.068287,0.073045,11097
185096,Pontiff,43,3,25,0.087546,0.097808,11097
424606,Czech_Social_Democratic_Party,20,5,29,0.069817,0.07483,80485.965321
48268960,Daniil_Medvedev,69,7,24,0.104211,0.122362,2516.012444
28367964,Pinson_Valley_High_School,13,1,28,0.074372,0.079613,0
11441280,James_Earl_Carter_Sr.,43,2,28,0.070801,0.075702,0
47218180,Fanny_Stoll?r,19,2,29,0.074155,0.081183,0
2847660,Ulysses_S._Grant_III,74,1,23,0.098315,0.110178,0
1030796,The_Chariot_(band),67,2,27,0.075863,0.081948,33285
8726276,UEFA_Club_Footballer_of_the_Year,10,2,27,0.096384,0.109943,0
4688232,Egbe_Omo_Oduduwa,68,1,26,0.085633,0.093608,0
13688144,McCaf?,30,1,27,0.082689,0.089484,0
38802958,Canaanism,47,2,27,0.078036,0.083722,11097
40100906,Madhukeshwar_Desai,5,1,29,0.07634,0.085705,0
753992,Pauley_Pavilion,65,1,32,0.05717,0.061647,0
42523506,Independent_Democratic_Conference,7,2,25,0.085784,0.093927,0
199990,Public_holidays_in_the_Republic_of_Ireland,43,1,26,0.078887,0.08631,0
2151676,Virginia_Ruzici,69,11,25,0.10538,0.125424,4398.52628
1748294,John_Worsfold,36,3,32,0.058928,0.062455,33285
7291062,List_of_recurring_South_Park_characters,22,23,23,0.104783,0.123812,1738.882997
350420,South_Bend_Cubs,18,3,32,0.056859,0.061031,144135
1087714,Mike_Hampton,18,3,32,0.060348,0.065716,35545.874533
8722250,1999_?zmit_earthquake,70,3,28,0.071724,0.081074,63125.603666
40281522,R?ben_Vezo,52,5,26,0.084103,0.094481,0
1021358,Chris_Armas,10,5,26,0.090651,0.103039,28905.674593
4928504,Bathysphere,74,2,24,0.103856,0.119196,23579.015386
9186076,Xia_Xuanze,21,5,27,0.087017,0.099504,0.0625
1139040,SMS_Szent_Istv?n,63,9,26,0.084894,0.092979,1560.025146
3279954,58th_Academy_Awards,55,10,24,0.095969,0.109405,10969.41716
58062022,Lazar_Ran?elovi?,10,3,26,0.10087,0.117285,8.398875
30798306,Bob_Wylie,13,1,30,0.064002,0.067156,0
301870,Capital_gain,45,1,24,0.092943,0.103026,0
10418264,Craig_Kieswetter,61,2,31,0.058863,0.062399,49851
46716570,Willie_Monroe_Jr.,52,1,28,0.074471,0.080736,0
12496102,1998_UEFA_Super_Cup,64,17,25,0.094028,0.108189,238.875319
2627088,David_Mackenzie_(director),1,4,32,0.057165,0.060731,7403.4
17044874,North_American_FJ-1_Fury,23,2,27,0.078772,0.085256,11097
449958,Gust?v_Hus?k,20,14,30,0.068532,0.073781,38100.813725
469284,"Philip_Harris,_Baron_Harris_of_Peckham",6,1,32,0.054813,0.058101,0
1036480,Division_of_Corangamite,72,4,26,0.091058,0.105642,1959.456742
43818914,Daniel_Alejandro_Torres,68,4,27,0.086089,0.094812,148528.189008
15799422,Branded_(1950_film),56,1,30,0.061822,0.064915,0
2558404,List_of_aircraft_of_the_Iranian_Air_Force,51,4,37,0.04367,0.045386,0.2
32050786,Hiroki_Sakai,10,5,26,0.096645,0.112099,5728.296879
17987574,Gandhinagar_(Lok_Sabha_constituency),5,8,29,0.07938,0.090931,1836.066882
6979276,A_Weekend_in_the_City,62,13,29,0.074543,0.084465,810552.481757
54140582,2017?18_Cypriot_First_Division,10,7,26,0.103667,0.12234,34867.289825
16079702,Cativ?,54,2,23,0.105107,0.122559,0
4991888,Dmitry_Tursunov,19,2,26,0.078607,0.08565,817.392967
468102,Democratic_National_Convention,54,18,23,0.119716,0.1483,300306.842606
53035114,Alessandro_Bastoni,52,5,28,0.079389,0.088684,730.21094
18584048,The_whole_world_is_watching,54,5,23,0.114697,0.13921,981.51714
55415258,"B?i_Ti?n_D?ng_(footballer,_born_1997)",17,5,27,0.083532,0.093423,44376
55353014,2018_Formula_Renault_Eurocup,44,1,30,0.073281,0.081846,0
17417322,Selena_Royle,47,1,33,0.055431,0.058455,0
40080224,Rory_Laird,38,16,28,0.085037,0.096309,79128.023843
641260,Lila_Kedrova,24,4,25,0.096902,0.111705,14885.324773
